district,region,district_history,year,infants,infants_vax,routine,noninfants,shearer_con,shearer_un,shearer_opt,polici,supplementary,total_pop
Agona East,Central,Agona (pre-2008),1990,2185.67987964305,,,55423.355655995045,,,,,0.280161021,57609.0355356381
Agona East,Central,Agona (pre-2008),1991,2221.70237991934,,,56865.79412148406,,,,,,59087.4965014034
Agona East,Central,Agona (pre-2008),1992,2250.00580589316,,,58374.93441963954,,,,,,60624.9402255327
Agona East,Central,Agona (pre-2008),1993,2268.92714124147,,,59873.44466225703,,,,,,62142.3718034985
Agona East,Central,Agona (pre-2008),1994,2286.58195726716,,,61428.31995213234,,,,,,63714.9019093995
Agona East,Central,Agona (pre-2008),1995,2285.42083317263,,,63003.71028993297,,,,,,65289.1311231056
Agona East,Central,Agona (pre-2008),1996,2294.6207624472,,,64559.3186631242,,,,,,66853.9394255714
Agona East,Central,Agona (pre-2008),1997,2294.82735314646,,,66150.11074142603,,,,,,68444.9380945725
Agona East,Central,Agona (pre-2008),1998,2334.5971473263,,,67716.658803324,,,,,,70051.2559506503
Agona East,Central,Agona (pre-2008),1999,2385.52130851859,,,69393.6806226091,,,,,,71779.2019311277
Agona East,Central,Agona (pre-2008),2000,2452.37340575998,1382.054049,0.563557754,71091.02732318101,0.223383709,0.28236197,0.310311068,0.081,,73543.400728941
Agona East,Central,Agona (pre-2008),2001,2526.6709040528,1715.175414,0.678828181,72452.4365157956,,,,,,74979.1074198484
Agona East,Central,Agona (pre-2008),2002,2556.90455082527,1761.815821,0.689042467,73817.81447126993,,,,,,76374.7190220952
Agona East,Central,Agona (pre-2008),2003,2586.02685478183,2006.366449,0.775849038,75424.37073144468,,,,,,78010.3975862265
Agona East,Central,Agona (pre-2008),2004,2614.00657579359,1925.558886,0.736631233,77144.75091853681,,,,,,79758.7574943304
Agona East,Central,Agona (pre-2008),2005,2652.8425784831,2050.766825,0.773045051,79356.90514604999,,,,,,82009.7477245331
Agona East,Central,Agona (pre-2008),2006,2718.71782672753,2465.843681,0.906987719,80953.29501521237,,,,,,83672.0128419399
Agona East,Central,Agona (pre-2008),2007,2744.94930902223,3068.513733,1.117876284,82943.45582446357,,,,,,85688.4051334858
Agona East,Central,Agona (pre-2008),2008,2726.09694661546,3006.581942,1.102888855,83933.83968798474,,,,,,86659.9366346002
Agona East,Central,Agona (pre-2008),2009,2739.56920005243,3332.0,1.216249621,85391.21627156578,,,,,,88130.7854716182
Agona East,Central,Agona (pre-2008),2010,2868.74341496361,3380.0,1.178216212,89890.57970157728,,,,,,92759.3231165409
Agona East,Central,Agona (pre-2008),2011,2957.3290634342,3495.0,1.181809642,92311.239540141,,,,,,95268.5686035752
Agona East,Central,Agona (pre-2008),2012,3025.57192281061,3323.0,1.098304745,94295.34381374548,,,,,,97320.9157365561
Agona East,Central,Agona (pre-2008),2013,3061.64530342695,3495.0,1.141543077,95798.08750409014,,,,,,98859.7328075171
Agona East,Central,Agona (pre-2008),2014,3145.47637108586,3530.0,1.122246548,99241.65015485317,,,,,,102387.126525939
Agona East,Central,Agona (pre-2008),2015,3007.70764386317,3960.0,1.316617327,96848.03829630434,,,,,,99855.7459401675
Agona East,Central,Agona (pre-2008),2016,3038.9112018871,3323.0,1.093483744,99132.9633606059,0.493422042,0.526081911,0.541967439,0.542,,102171.874562493
Agona East,Central,Agona (pre-2008),2017,3019.34139483933,2646.0,0.876350056,101515.10567877468,,,,,,104534.447073614
Agona East,Central,Agona (pre-2008),2018,2961.1495742544,3104.0,1.048241543,103825.2825187956,,,,,,106786.43209305
Agona East,Central,Agona (pre-2008),2019,2969.59941868592,3621.0,1.219356381,106032.27624727107,,,,,,109001.875665957
Agona East,Central,Agona (pre-2008),2020,2979.62547440556,3400.0,1.141083008,108224.89330892744,,,,,0.498753518,111204.518783333
Agona East,Central,Agona (pre-2008),2021,2993.51255200549,3793.0,1.267073358,110481.84646323252,,,,,,113475.359015238
Agona East,Central,Agona (pre-2008),2022,3011.16784842348,3371.0,1.119499201,112696.74223849853,,,,,,115707.910086922
Agona East,Central,Agona (pre-2008),2023,3022.89986908883,3228.0,1.067848801,114956.49560693715,,,,,,117979.395476026
Agona East,Central,Agona (pre-2008),2024,3050.81147874443,3387.0,1.110196426,117216.29977731856,,,,,,120267.111256063
Agona East,Central,Agona (pre-2008),2025,3064.04714502309,4177.0,1.363229677,119474.45692474493,,,,,,122538.504069768
Agona West,Central,Agona (pre-2008),1970,1999.93560977027,,,41803.15052245273,0.0,0.0,0.0,,,43803.086132223
Agona West,Central,Agona (pre-2008),1971,1979.57854642507,,,42962.98624479263,,,,,,44942.5647912177
Agona West,Central,Agona (pre-2008),1972,1930.83377007324,,,44276.44377972946,,,,,,46207.2775498027
Agona West,Central,Agona (pre-2008),1973,2004.19460851142,,,45495.965330383086,,,,,,47500.1599388945
Agona West,Central,Agona (pre-2008),1974,2060.37741981054,,,46821.64152249706,,,,,,48882.0189423076
Agona West,Central,Agona (pre-2008),1975,2099.09677036094,,,48223.94403718356,,,,,,50323.0408075445
Agona West,Central,Agona (pre-2008),1976,2140.93626407202,,,49660.74718767868,,,,,,51801.6834517507
Agona West,Central,Agona (pre-2008),1977,2169.48485328599,,,51153.67010993411,,,,,,53323.1549632201
Agona West,Central,Agona (pre-2008),1978,2302.28240244994,,,52569.155515014856,,,,,,54871.4379174648
Agona West,Central,Agona (pre-2008),1979,2374.22405178435,,,54185.68119649995,,,,,,56559.9052482843
Agona West,Central,Agona (pre-2008),1980,2452.11615316912,,,55856.45069347938,,,,,0.26191485,58308.5668466485
Agona West,Central,Agona (pre-2008),1981,2371.75653508163,,,57750.12879430797,,,,,,60121.8853293896
Agona West,Central,Agona (pre-2008),1982,2437.25382164425,,,59386.185436895255,,,,,,61823.4392585395
Agona West,Central,Agona (pre-2008),1983,2585.95462107391,,,61010.68552243759,,,,,,63596.6401435115
Agona West,Central,Agona (pre-2008),1984,2687.31320573378,,,62833.94022496982,,,,,,65521.2534307036
Agona West,Central,Agona (pre-2008),1985,2701.95648943133,,,64836.67036575206,,,,,,67538.6268551834
Agona West,Central,Agona (pre-2008),1986,2744.50120861756,,,66256.50067380734,,,,,,69001.0018824249
Agona West,Central,Agona (pre-2008),1987,2784.34384948124,,,67722.28061689936,,,,,,70506.6244663806
Agona West,Central,Agona (pre-2008),1988,2817.65545903347,,,69287.64276881883,,,,,,72105.2982278523
Agona West,Central,Agona (pre-2008),1989,2838.22685394289,,,70975.95236845301,,,,,,73814.1792223959
Agona West,Central,Agona (pre-2008),1990,2870.28633222937,,,72783.25692034554,,,,,0.280161021,75653.5432525749
Agona West,Central,Agona (pre-2008),1991,2917.59192860639,,,74677.50111005332,,,,,,77595.0930386597
Agona West,Central,Agona (pre-2008),1992,2954.76065467857,,,76659.33971851393,,,,,,79614.1003731925
Agona West,Central,Agona (pre-2008),1993,2979.60859821486,,,78627.21868750233,,,,,,81606.8272857172
Agona West,Central,Agona (pre-2008),1994,3002.7933187261,,,80669.11756501731,,,,,,83671.9108837434
Agona West,Central,Agona (pre-2008),1995,3001.26850319863,,,82737.95728698697,,,,,,85739.2257901856
Agona West,Central,Agona (pre-2008),1996,3013.3500671551,,,84780.8188667905,,,,,,87794.1689339456
Agona West,Central,Agona (pre-2008),1997,3013.6213669305,,,86869.8845173899,,,,,,89883.5058843204
Agona West,Central,Agona (pre-2008),1998,3065.84799798163,,,88927.11235424057,,,,,,91992.9603522222
Agona West,Central,Agona (pre-2008),1999,3132.72280669073,,,91129.41693304769,,,,,,94262.1397397384
Agona West,Central,Agona (pre-2008),2000,3220.514556425,1814.945951,0.563557754,93358.4126249977,0.223383709,0.28236197,0.310311068,0.081,,96578.9271814227
Agona West,Central,Agona (pre-2008),2001,3327.53507905745,2258.824586,0.678828181,95417.26375318026,,,,,,98744.7988322377
Agona West,Central,Agona (pre-2008),2002,3396.28439362167,2340.184179,0.689042467,98050.70399640632,,,,,,101446.988390028
Agona West,Central,Agona (pre-2008),2003,3398.38476426727,2636.633551,0.775849038,99117.69936736074,,,,,,102516.084131628
Agona West,Central,Agona (pre-2008),2004,3475.87910985573,2560.441114,0.736631233,102580.39541134628,,,,,,106056.274521202
Agona West,Central,Agona (pre-2008),2005,3482.63425622912,2692.233175,0.773045051,104179.22215647988,,,,,,107661.856412709
Agona West,Central,Agona (pre-2008),2006,3581.25722090857,3248.156319,0.906987719,106636.50691492944,,,,,,110217.764135838
Agona West,Central,Agona (pre-2008),2007,3609.0632965174,4034.486267,1.117876284,109054.1749235486,,,,,,112663.238220066
Agona West,Central,Agona (pre-2008),2008,3625.40435382442,3998.418058,1.102888855,111622.62890753458,,,,,,115248.033261359
Agona West,Central,Agona (pre-2008),2009,3759.48238660917,5014.0,1.333694239,117181.48004362982,,,,,,120940.962430239
Agona West,Central,Agona (pre-2008),2010,3720.70060307103,4640.0,1.247076961,116586.21414571696,,,,,,120306.914748788
Agona West,Central,Agona (pre-2008),2011,3880.49517055331,4623.0,1.191342805,121127.31168554268,,,,,,125007.806856096
Agona West,Central,Agona (pre-2008),2012,3956.50414067733,5445.0,1.376214912,123308.89093494168,,,,,,127265.395075619
Agona West,Central,Agona (pre-2008),2013,4056.12357263992,4946.0,1.219390857,126915.05462903508,,,,,,130971.178201675
Agona West,Central,Agona (pre-2008),2014,4071.92163256184,4790.0,1.176348769,128471.54912092918,,,,,,132543.470753491
Agona West,Central,Agona (pre-2008),2015,3586.19189094833,5820.0,1.622891406,115475.20261854968,,,,,,119061.394509498
Agona West,Central,Agona (pre-2008),2016,3622.35436064654,4740.0,1.308541222,118165.58571705346,0.493422042,0.526081911,0.541967439,0.542,,121787.9400777
Agona West,Central,Agona (pre-2008),2017,3597.67605845484,5174.0,1.438150605,120959.64566851416,,,,,,124557.321726969
Agona West,Central,Agona (pre-2008),2018,3527.18136723107,5991.0,1.698523375,123671.76759046593,,,,,,127198.948957697
Agona West,Central,Agona (pre-2008),2019,3535.36024999763,5895.0,1.66743969,126233.28665226138,,,,,,129768.646902259
Agona West,Central,Agona (pre-2008),2020,3545.87214536219,5284.0,1.490183454,128791.90284660882,,,,,0.498753518,132337.774991971
Agona West,Central,Agona (pre-2008),2021,3560.33829396357,5688.0,1.597600995,131401.73689511442,,,,,,134962.075189078
Agona West,Central,Agona (pre-2008),2022,3578.96117365127,5815.0,1.624773144,133947.12124059873,,,,,,137526.08241425
Agona West,Central,Agona (pre-2008),2023,3590.66450625939,5196.0,1.447085906,136547.7608969606,,,,,,140138.42540322
Agona West,Central,Agona (pre-2008),2024,3621.64265492551,4848.0,1.338619091,139148.4049682355,,,,,,142770.047623161
Agona West,Central,Agona (pre-2008),2025,3635.52375113911,5808.0,1.597568988,141757.6836276399,,,,,,145393.207378779
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1970,259.486485002412,,,5423.850917052308,,,,,,5683.33740205472
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1971,256.845208560005,,,5574.336609341565,,,,,,5831.18181790157
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1972,250.520699602831,,,5744.754335430169,,,,,,5995.275035033
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1973,260.039079099728,,,5902.984109937832,,,,,,6163.02318903756
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1974,267.328653899208,,,6074.987175267792,,,,,,6342.315829167
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1975,272.35238972691,,,6256.93230823527,,,,,,6529.28469796218
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1976,277.780956078912,,,6443.353809678119,,,,,,6721.13476575703
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1977,281.485061866478,,,6637.056706702932,,,,,,6918.54176856941
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1978,298.715201217538,,,6820.712285683701,,,,,,7119.42748690124
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1979,308.049444590106,,,7030.452321790594,,,,,,7338.5017663807
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1980,318.155743762462,,,7247.230352994437,,,,,,7565.3860967569
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1981,307.729290664778,,,7492.930200384272,,,,,,7800.65949104905
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1982,316.227394595875,,,7705.204328299115,,,,,,8021.43172289499
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1983,335.520939634299,,,7915.979022756371,,,,,,8251.49996239067
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1984,348.671954461836,,,8152.541615928333,,,,,,8501.21357039017
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1985,350.571882738031,,,8412.390684118918,,,,,,8762.96256685695
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1986,356.091950275764,,,8596.610003049625,,,,,,8952.70195332539
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1987,361.261430123226,,,8786.791168564094,,,,,,9148.05259868732
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1988,365.583525509824,,,8989.892868725345,,,,,,9355.47639423517
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1989,368.252610919657,,,9208.946682990512,,,,,,9577.19929391017
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1990,372.412245505355,,,9443.439785272603,,,,,,9815.85203077796
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1991,378.550024574265,,,9689.213081233836,,,,,,10067.7631058081
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1992,383.372570876941,,,9946.351527011358,,,,,,10329.7240978883
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1993,386.596527436478,,,10201.678745587022,,,,,,10588.2752730235
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1994,389.604685100071,,,10466.60985630293,,,,,,10856.214541403
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1995,389.406844219812,,,10735.036472072288,,,,,,11124.4433162921
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1996,390.974395969519,,,11000.09249092608,,,,,,11391.0668868956
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1997,391.009596415352,,,11271.143368746949,,,,,,11662.1529651623
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1998,397.785867035649,,,11538.063372383853,,,,,,11935.8492394195
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),1999,406.46270091088,,,11823.80670895312,,,,,,12230.269409864
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2000,417.853453912859,358.8011003,0.85867688,12113.01314858244,0.557229791,0.563742701,0.567702199,0.081,,12530.8666024953
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2001,442.34923843189,283.2123969,0.64024615,12684.390382574107,,,,,,13126.739621006
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2002,457.231027449903,333.4439301,0.729267941,13200.256201941997,,,,,,13657.4872293919
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2003,478.907261034835,354.6786936,0.74059995,13967.866859340664,,,,,,14446.7741203755
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2004,508.030057336481,407.4918922,0.802101935,14993.01975568072,,,,,,15501.0498130172
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2005,529.98119626102,343.5499596,0.648230469,15853.81200603488,,,,,,16383.7932022959
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2006,553.877290056024,344.4913568,0.621963317,16492.403596772874,,,,,,17046.2808868289
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2007,596.561822998343,328.887473,0.551304928,18026.161375653955,,,,,,18622.7231986523
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2008,593.100905351456,377.1311079,0.635863315,18260.99265118674,,,,,,18854.0935565382
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2009,578.621895432267,333.5615186,0.576475798,18035.40038754063,,,,,,18614.0222829729
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2010,637.536924170194,381.3540197,0.598167738,19976.887230796903,,,,,,20614.4241549671
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2011,680.82816016661,413.6942036,0.607633802,21251.63958109929,,,,,,21932.4677412659
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2012,673.712407646261,386.319113,0.573418433,20997.00312249594,,,,,,21670.7155301422
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2013,690.093127534262,1032.0,1.495450337,21592.834984346737,,,,,,22282.928111881
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2014,700.188495911737,1177.0,1.680975918,22091.36345530296,,,,,,22791.5519512147
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2015,1092.46283810006,1335.0,1.222009531,35177.24968963694,,,,,,36269.712527737
Agortime-Ziope,Volta,Adaklu-Anyigbe (pre-2004),2016,1103.85545272253,1319.0,1.194902826,36009.10157631277,0.668421345,0.672585829,0.675119146,0.496,,37112.9570290353
Agortime-Ziope,Volta,,2017,1096.80709271954,1124.0,1.024792789,36876.41553782596,,,,,,37973.2226305455
Agortime-Ziope,Volta,,2018,1075.6918958528,1138.0,1.057923746,37716.4382242383,,,,,,38792.1301200911
Agortime-Ziope,Volta,,2019,1078.67296278479,1240.0,1.149560657,38515.00941533411,,,,,,39593.6823781189
Agortime-Ziope,Volta,,2020,1082.22057031755,1283.0,1.185525424,39308.02940349735,,,,,0.73036573,40390.2499738149
Agortime-Ziope,Volta,,2021,1087.12717410089,1145.0,1.053234642,40122.70382983881,,,,,,41209.8310039397
Agortime-Ziope,Volta,,2022,1093.36630725513,1101.0,1.006981825,40920.60858231568,,,,,,42013.9748895708
Agortime-Ziope,Volta,,2023,1097.50252145304,1155.0,1.052389382,41736.42834688016,,,,,,42833.9308683332
Agortime-Ziope,Volta,,2024,1107.51235100921,1225.0,1.106082473,42552.12118069159,,,,,,43659.6335317008
Agortime-Ziope,Volta,,2025,1112.23365601273,1273.0,1.144543678,43368.62513404407,,,,,,44480.8587900568
Ahafo Ano North,Ashanti,,1970,1597.48625962663,,,33391.05431319027,0.0,0.0,0.0,,,34988.5405728169
Ahafo Ano North,Ashanti,,1971,1581.22567162498,,,34317.49495498422,,,,,,35898.7206266092
Ahafo Ano North,Ashanti,,1972,1542.28986285684,,,35366.643914787855,,,,,,36908.9337776447
Ahafo Ano North,Ashanti,,1973,1600.88821513736,,,36340.75973680244,,,,,,37941.6479519398
Ahafo Ano North,Ashanti,,1974,1645.76529449886,,,37399.66857930234,,,,,,39045.4338738012
Ahafo Ano North,Ashanti,,1975,1676.69310546625,,,38519.78414107736,,,,,,40196.4772465436
Ahafo Ano North,Ashanti,,1976,1710.11318958629,,,39667.45773591271,,,,,,41377.570925499
Ahafo Ano North,Ashanti,,1977,1732.91691325531,,,40859.95805608989,,,,,,42592.8749693452
Ahafo Ano North,Ashanti,,1978,1838.99145838823,,,41990.60370001548,,,,,,43829.5951584037
Ahafo Ano North,Ashanti,,1979,1896.4562066257,,,43281.834053578,,,,,,45178.2902602037
Ahafo Ano North,Ashanti,,1980,1958.67399058221,,,44616.39267706019,,,,,0.26191485,46575.0666676424
Ahafo Ano North,Ashanti,,1981,1894.48523115592,,,46129.003748862175,,,,,,48023.4889800181
Ahafo Ano North,Ashanti,,1982,1946.80242317723,,,47435.83482569077,,,,,,49382.637248868
Ahafo Ano North,Ashanti,,1983,2065.5799891768,,,48733.43488478191,,,,,,50799.0148739587
Ahafo Ano North,Ashanti,,1984,2146.54206890493,,,50189.79393997637,,,,,,52336.3360088813
Ahafo Ano North,Ashanti,,1985,2158.23866772961,,,51789.51238391529,,,,,,53947.7510516449
Ahafo Ano North,Ashanti,,1986,2192.22206398879,,,52923.62860097712,,,,,,55115.8506649659
Ahafo Ano North,Ashanti,,1987,2224.04712426374,,,54094.447955003554,,,,,,56318.4950792673
Ahafo Ano North,Ashanti,,1988,2250.65540019311,,,55344.81047508399,,,,,,57595.4658752771
Ahafo Ano North,Ashanti,,1989,2267.08718957103,,,56693.37958612707,,,,,,58960.4667756981
Ahafo Ano North,Ashanti,,1990,2292.69530205388,,,58136.99815789733,,,,,0.280161021,60429.6934599512
Ahafo Ano North,Ashanti,,1991,2330.48153869398,,,59650.06140386022,,,,,,61980.5429425542
Ahafo Ano North,Ashanti,,1992,2360.1707591359,,,61233.0923426298,,,,,,63593.2631017657
Ahafo Ano North,Ashanti,,1993,2380.01852232652,,,62804.972756283976,,,,,,65184.9912786105
Ahafo Ano North,Ashanti,,1994,2398.53775478033,,,64435.977966872575,,,,,,66834.5157216529
Ahafo Ano North,Ashanti,,1995,2397.31977964068,,,66088.50268470393,,,,,,68485.8224643446
Ahafo Ano North,Ashanti,,1996,2406.97015654331,,,67720.276871889,,,,,,70127.2470284323
Ahafo Ano North,Ashanti,,1997,2407.1868623519,,,69388.9574313965,,,,,,71796.1442937484
Ahafo Ano North,Ashanti,,1998,2448.90386818107,,,71032.20693714834,,,,,,73481.1108053294
Ahafo Ano North,Ashanti,,1999,2502.32138197804,,,72791.33922469296,,,,,,75293.660606671
Ahafo Ano North,Ashanti,,2000,2572.44669662514,2097.0,0.815177241,74571.79154188836,0.223383709,0.28236197,0.310311068,0.081,,77144.2382385135
Ahafo Ano North,Ashanti,,2001,2670.78740613204,2162.0,0.809499099,76584.98567406795,,,,,,79255.7730802
Ahafo Ano North,Ashanti,,2002,2717.26874570982,1845.0,0.678990623,78447.52752880318,,,,,,81164.796274513
